"bookUrl","score","votes"
"https://www.goodreads.com/book/show/87426.Tintin","169","2"
"https://www.goodreads.com/book/show/191960.The_Black_Island","169","2"
"https://www.goodreads.com/book/show/182230.My_Story","169","2"
"https://www.goodreads.com/book/show/9488341-life-laughing","169","2"
"https://www.goodreads.com/book/show/7336615-alas-negras","169","2"
"https://www.goodreads.com/book/show/11142955-nuskha-ha-e-wafa","169","2"
"https://www.goodreads.com/book/show/17337522-going-under","169","2"
"https://www.goodreads.com/book/show/5292764-the-endless-forest","169","2"
"https://www.goodreads.com/book/show/74996.Five_Go_Off_in_a_Caravan","169","2"
"https://www.goodreads.com/book/show/705027.The_Fall_and_Rise_of_Reginald_Perrin","169","2"
"https://www.goodreads.com/book/show/82795.Johnny_Angel","169","2"
"https://www.goodreads.com/book/show/29422079-running-scarred","169","2"
"https://www.goodreads.com/book/show/6673065-sixty-one-nails","169","2"
"https://www.goodreads.com/book/show/17063691-island-of-fire","169","2"
"https://www.goodreads.com/book/show/2028449._","169","2"
"https://www.goodreads.com/book/show/6401865-how-to-ruin-your-boyfriend-s-reputation","169","2"
"https://www.goodreads.com/book/show/1122428.How_to_Ruin_My_Teenage_Life","169","2"
"https://www.goodreads.com/book/show/17304237-fading","169","2"
"https://www.goodreads.com/book/show/12238011-under-the-hawthorn-tree","169","2"
"https://www.goodreads.com/book/show/576435._270_","169","2"
"https://www.goodreads.com/book/show/7932486-the-wheel-of-time-series-by-robert-jordan","169","2"
"https://www.goodreads.com/book/show/6056520-red-headed-stepchild","169","2"
"https://www.goodreads.com/book/show/89395.Resistance","169","2"
"https://www.goodreads.com/book/show/22008194-persiguiendo-a-silvia","169","2"
"https://www.goodreads.com/book/show/23760879-bound-by-hatred","169","2"
"https://www.goodreads.com/book/show/6293900-the-lost-conspiracy","169","2"
"https://www.goodreads.com/book/show/24958079-mermen","169","2"
"https://www.goodreads.com/book/show/24958123-mermadmen","169","2"
"https://www.goodreads.com/book/show/357399.Red_River_Vol_1","169","2"
"https://www.goodreads.com/book/show/18169414-pero-a-tu-lado","169","2"
"https://www.goodreads.com/book/show/13038833-forge-of-darkness","169","2"
"https://www.goodreads.com/book/show/21946976-suge-o-ramona","169","2"
"https://www.goodreads.com/book/show/71459.Mercure","169","2"
"https://www.goodreads.com/book/show/110018.Run_with_the_Horsemen","169","2"
"https://www.goodreads.com/book/show/8100102--","169","2"
"https://www.goodreads.com/book/show/132025.Tarantula","169","2"
"https://www.goodreads.com/book/show/7914611-vuosisadan-rakkaustarina","169","2"
"https://www.goodreads.com/book/show/22020598-on-the-edge-of-gone","169","2"
"https://www.goodreads.com/book/show/510569.The_Greek_Myths","169","2"
"https://www.goodreads.com/book/show/52917242-silent-pantheon","169","2"
"https://www.goodreads.com/book/show/4224060-the-element","169","2"
"https://www.goodreads.com/book/show/26831901-the-person-controller","169","2"
"https://www.goodreads.com/book/show/169878.The_Grand_Tour","168","2"
"https://www.goodreads.com/book/show/19398.Complete_Shorter_Fiction","168","2"
"https://www.goodreads.com/book/show/1420762.The_Rosary","168","2"
"https://www.goodreads.com/book/show/289643.Sunrise","168","3"
"https://www.goodreads.com/book/show/16856.Flappers_and_Philosophers","168","2"
"https://www.goodreads.com/book/show/234352.Runaways_Deluxe_Vol_1","168","2"
"https://www.goodreads.com/book/show/3329289-leven-thumps-and-the-wrath-of-ezra","168","2"
"https://www.goodreads.com/book/show/2202230.Y","168","2"
"https://www.goodreads.com/book/show/4554304-galway-bay","168","2"
"https://www.goodreads.com/book/show/641760.If_God_Is_Love","168","2"
"https://www.goodreads.com/book/show/2319981.The_Last_Leopard","168","2"
"https://www.goodreads.com/book/show/28282.Election","168","3"
"https://www.goodreads.com/book/show/735250.Panggil_Aku_Kartini_Saja","168","2"
"https://www.goodreads.com/book/show/8764393-claimed-by-the-highlander","168","2"
"https://www.goodreads.com/book/show/8329929-chasers","168","2"
"https://www.goodreads.com/book/show/333939.A_Chalice_of_Wind","168","3"
"https://www.goodreads.com/book/show/14305.The_Greenlanders","168","3"
"https://www.goodreads.com/book/show/584330.Horatio_Hornblower_1_11_","168","2"
"https://www.goodreads.com/book/show/558059.The_Fractal_Geometry_of_Nature","168","2"
"https://www.goodreads.com/book/show/593038.Revealed","168","2"
"https://www.goodreads.com/book/show/7090193-tattoos-on-the-heart","168","2"
"https://www.goodreads.com/book/show/5895933-dull-boy","168","2"
"https://www.goodreads.com/book/show/113250.The_People_of_the_Abyss","168","2"
"https://www.goodreads.com/book/show/7103829-the-glass-swallow","168","2"
"https://www.goodreads.com/book/show/149612.Fear_is_the_Key","168","2"
"https://www.goodreads.com/book/show/177076.The_Meaning_of_Night","168","3"
"https://www.goodreads.com/book/show/14289725-legi-o","168","2"
"https://www.goodreads.com/book/show/4289768-the-saddest-girl-in-the-world","168","2"
"https://www.goodreads.com/book/show/13334934-awry","168","2"
"https://www.goodreads.com/book/show/152182.Berserk","168","2"
"https://www.goodreads.com/book/show/192043.Flight_714_to_Sydney","168","2"
"https://www.goodreads.com/book/show/10464963-the-buddha-in-the-attic","168","2"
"https://www.goodreads.com/book/show/17672538-vampire-eros","168","2"
"https://www.goodreads.com/book/show/21796.Marathon_Man","168","2"
"https://www.goodreads.com/book/show/10194224-storybound","168","2"
"https://www.goodreads.com/book/show/7720207-when-i-stop-talking-you-ll-know-i-m-dead","168","2"
"https://www.goodreads.com/book/show/15781726-a-cast-of-stones","168","2"
"https://www.goodreads.com/book/show/335140.Death_of_a_Naturalist","168","2"
"https://www.goodreads.com/book/show/17884886-bring-me-home","168","2"
"https://www.goodreads.com/book/show/42149.Baby_Proof","168","2"
"https://www.goodreads.com/book/show/15730340-the-firebird","168","2"
"https://www.goodreads.com/book/show/136760._","168","2"
"https://www.goodreads.com/book/show/15790886-the-originals","168","2"
"https://www.goodreads.com/book/show/14740456-the-prey","168","2"
"https://www.goodreads.com/book/show/328863.Shiva_s_Fire","168","2"
"https://www.goodreads.com/book/show/18313102-11-ways-to-forget-your-ex-boyfriend","168","2"
"https://www.goodreads.com/book/show/25587.The_Second_World_War","168","3"
"https://www.goodreads.com/book/show/23733909-ruin-box-set-1-3","168","2"
"https://www.goodreads.com/book/show/23381005-the-evil-we-love","168","2"
"https://www.goodreads.com/book/show/828140.Yu_Gi_Oh_Vol_1","168","2"
"https://www.goodreads.com/book/show/97920.An_Ordinary_Man","168","2"
"https://www.goodreads.com/book/show/785481.La_sombra_del_guila","168","2"
"https://www.goodreads.com/book/show/13516321-1q84---livro-2","168","2"
"https://www.goodreads.com/book/show/23492477-the-drafter","168","2"
"https://www.goodreads.com/book/show/21415815-the-veil","168","2"
"https://www.goodreads.com/book/show/22584974-dark-heir","168","2"
"https://www.goodreads.com/book/show/17345314-cracked","168","2"
"https://www.goodreads.com/book/show/22875082-sword-art-online","168","2"
"https://www.goodreads.com/book/show/92965.The_Belly_of_Paris","168","2"
"https://www.goodreads.com/book/show/22465597-vanishing-girls","168","2"
"https://www.goodreads.com/book/show/29475332-us","168","2"
"https://www.goodreads.com/book/show/18879990-more-than-him","168","2"
"https://www.goodreads.com/book/show/776489.Inherit_the_Stars","168","2"
"https://www.goodreads.com/book/show/17408897-i-am-princess-x","168","2"
"https://www.goodreads.com/book/show/2099048.King_Kong_th_orie","168","2"
"https://www.goodreads.com/book/show/6480344-yaban","168","2"
"https://www.goodreads.com/book/show/40109367-dare-to-lead","168","2"
"https://www.goodreads.com/book/show/39906995-the-lost-heir","168","2"
"https://www.goodreads.com/book/show/17910054-the-sixth-extinction","168","2"
"https://www.goodreads.com/book/show/43982054-the-water-dancer","168","2"
"https://www.goodreads.com/book/show/28815371-the-mothers","168","2"
"https://www.goodreads.com/book/show/764270.Topdog_Underdog","167","2"
"https://www.goodreads.com/book/show/121120.Petals_of_Blood","167","2"
"https://www.goodreads.com/book/show/34451.Eat_to_Live","167","2"
"https://www.goodreads.com/book/show/21030.Lying_on_the_Couch","167","2"
"https://www.goodreads.com/book/show/261161.Dial_L_for_Loser","167","3"
"https://www.goodreads.com/book/show/698.Digging_to_America","167","2"
"https://www.goodreads.com/book/show/4492663-this-is-what-i-want-to-tell-you","167","2"
"https://www.goodreads.com/book/show/501635.Nip_the_Buds_Shoot_the_Kids","167","2"
"https://www.goodreads.com/book/show/4143.Barrel_Fever","167","2"
"https://www.goodreads.com/book/show/80960.The_Looking_Glass","167","2"
"https://www.goodreads.com/book/show/31357.Prentice_Alvin","167","2"
"https://www.goodreads.com/book/show/420732.Heartbreaker","167","2"
"https://www.goodreads.com/book/show/119841.The_Gold_Cell","167","2"
"https://www.goodreads.com/book/show/134961.Six_Wives","167","2"
"https://www.goodreads.com/book/show/568095.Quest_for_Lost_Heroes","167","2"
"https://www.goodreads.com/book/show/6726734-summer","167","2"
"https://www.goodreads.com/book/show/212615.The_Observations","167","3"
"https://www.goodreads.com/book/show/591499.Some_Other_Place_The_Right_Place_","167","2"
"https://www.goodreads.com/book/show/846616.Touch_of_Darkness","167","2"
"https://www.goodreads.com/book/show/41818.Robot_Dreams","167","2"
"https://www.goodreads.com/book/show/34462.Naomi","167","2"
"https://www.goodreads.com/book/show/2043100.Lady_of_Milkweed_Manor","167","2"
"https://www.goodreads.com/book/show/132541.The_Secret_of_Platform_13","167","2"
"https://www.goodreads.com/book/show/3710.The_Autograph_Man","167","2"
"https://www.goodreads.com/book/show/325895.Jean_de_Florette","167","2"
"https://www.goodreads.com/book/show/7713232-finding-perfect","167","3"
"https://www.goodreads.com/book/show/6420553-the-knight","167","2"
"https://www.goodreads.com/book/show/227331.Awakening","167","2"
"https://www.goodreads.com/book/show/6136499","167","2"
"https://www.goodreads.com/book/show/437622.Mad_in_America","167","2"
"https://www.goodreads.com/book/show/2392613._","167","2"
"https://www.goodreads.com/book/show/112749.Into_the_Dreaming","167","3"
"https://www.goodreads.com/book/show/13340040-heaven-and-hell","167","2"
"https://www.goodreads.com/book/show/5139218-then","167","3"
"https://www.goodreads.com/book/show/6078385--","167","2"
"https://www.goodreads.com/book/show/18813542-psalms","167","2"
"https://www.goodreads.com/book/show/13412178-bourne","167","2"
"https://www.goodreads.com/book/show/289783.A_Daughter_of_Zion","167","2"
"https://www.goodreads.com/book/show/6420652-dracula-the-un-dead","167","2"
"https://www.goodreads.com/book/show/15984353-captain-marvel-volume-1","167","2"
"https://www.goodreads.com/book/show/6908412-flyaway","167","2"
"https://www.goodreads.com/book/show/10131648-the-greater-journey","167","2"
"https://www.goodreads.com/book/show/74169.Facing_Your_Giants","167","2"
"https://www.goodreads.com/book/show/12059093-tangle-of-need","167","2"
"https://www.goodreads.com/book/show/10913887-the-hunt","167","2"
"https://www.goodreads.com/book/show/11515328-the-drowning-girl","167","2"
"https://www.goodreads.com/book/show/9515964-the-inimitable-jeeves","167","4"
"https://www.goodreads.com/book/show/836924.The_Adventures_of_Baron_M_nchausen","167","4"
"https://www.goodreads.com/book/show/3711150-untamed","167","3"
"https://www.goodreads.com/book/show/22314178-touch","167","2"
"https://www.goodreads.com/book/show/15729392-los-d-as-que-nos-separan","167","2"
"https://www.goodreads.com/book/show/7662771-the-violin-of-auschwitz","167","2"
"https://www.goodreads.com/book/show/5538421-misschien-wisten-zij-alles","167","2"
"https://www.goodreads.com/book/show/1720440.O_Medo","167","2"
"https://www.goodreads.com/book/show/1574439.Tintenherz_1_4_","167","2"
"https://www.goodreads.com/book/show/6177287-operation-redwood","167","2"
"https://www.goodreads.com/book/show/7388232-o-ullar-ve-rencide-ruhlar","167","2"
"https://www.goodreads.com/book/show/597320.Typee","167","2"
"https://www.goodreads.com/book/show/2508213.Tuareg","167","2"
"https://www.goodreads.com/book/show/12527544-o-medo-do-homem-s-bio---parte-1","167","2"
"https://www.goodreads.com/book/show/17562900-night-broken","167","2"
"https://www.goodreads.com/book/show/25663637-when-we-collided","167","2"
"https://www.goodreads.com/book/show/124918.Airport","167","3"
"https://www.goodreads.com/book/show/7686395-bizim-b-y-k-aresizli-imiz","167","2"
"https://www.goodreads.com/book/show/23215464-the-fog-diver","167","2"
"https://www.goodreads.com/book/show/32487439-brokenhearted","167","2"
"https://www.goodreads.com/book/show/23270216-the-blackthorn-key","167","2"
"https://www.goodreads.com/book/show/23267873-prince-lestat-and-the-realms-of-atlantis","167","2"
"https://www.goodreads.com/book/show/23722.Nausica_of_the_Valley_of_the_Wind_Vol_5","167","2"
"https://www.goodreads.com/book/show/42372714-circus","167","2"
"https://www.goodreads.com/book/show/45211809-mitz","167","2"
"https://www.goodreads.com/book/show/33913910-predator-vs-prey","167","2"
"https://www.goodreads.com/book/show/36127488-front-desk","167","2"
"https://www.goodreads.com/book/show/6366085-gourmet-rhapsody","167","2"
"https://www.goodreads.com/book/show/29137.The_Baker_s_Boy","166","2"
"https://www.goodreads.com/book/show/6868.The_Innocent","166","2"
"https://www.goodreads.com/book/show/263146.Real_Vampires_Have_Curves","166","2"
"https://www.goodreads.com/book/show/1487022.The_Book_of_Mirdad","166","2"
"https://www.goodreads.com/book/show/29811.Little_Pilgrim_s_Progress","166","2"
"https://www.goodreads.com/book/show/71679.Wilful_Behaviour","166","2"
"https://www.goodreads.com/book/show/628955.Bratfest_at_Tiffany_s","166","3"
"https://www.goodreads.com/book/show/6326920-the-accidental-billionaires","166","2"
"https://www.goodreads.com/book/show/293984.Spellbinder","166","2"
"https://www.goodreads.com/book/show/293979.Soulmate","166","2"
"https://www.goodreads.com/book/show/293973.Dark_Angel","166","2"
"https://www.goodreads.com/book/show/443633.Thunder_Cake","166","2"
"https://www.goodreads.com/book/show/69930.Small_World","166","2"
"https://www.goodreads.com/book/show/1741089.Wolf_in_Shadow","166","2"
"https://www.goodreads.com/book/show/1629727.Absolute_Brightness","166","2"
"https://www.goodreads.com/book/show/162759.The_Birth_and_Death_of_Meaning","166","2"
"https://www.goodreads.com/book/show/6327770-breathless","166","2"
"https://www.goodreads.com/book/show/1617199.Sheila","166","2"
"https://www.goodreads.com/book/show/769255.Elijah","166","2"
"https://www.goodreads.com/book/show/46285.Cat_and_Mouse","166","2"
"https://www.goodreads.com/book/show/8151.Laughter_in_the_Dark","166","2"
"https://www.goodreads.com/book/show/29588.Someone_Comes_to_Town_Someone_Leaves_Town","166","2"
"https://www.goodreads.com/book/show/1038269.The_Wild_Children","166","2"
"https://www.goodreads.com/book/show/54215.Mara_and_Dann","166","2"
"https://www.goodreads.com/book/show/2573525-la-setta-degli-assassini","166","2"
"https://www.goodreads.com/book/show/8144743-promise","166","3"
"https://www.goodreads.com/book/show/6682769-guardian-of-the-gate","166","2"
"https://www.goodreads.com/book/show/7809.A_Friend_of_the_Earth","166","2"
"https://www.goodreads.com/book/show/121622.Mrs_McGinty_s_Dead","166","3"
"https://www.goodreads.com/book/show/69005.Always","166","2"
"https://www.goodreads.com/book/show/8584912-the-oracle-of-stamboul","166","2"
"https://www.goodreads.com/book/show/1307109.The_Fisherman_s_Lady","166","2"
"https://www.goodreads.com/book/show/42048.Shakespeare_s_Secret","166","2"
"https://www.goodreads.com/book/show/112510.The_Vicar_of_Wakefield","166","2"
"https://www.goodreads.com/book/show/65666.Tears_of_a_Dragon","166","2"
"https://www.goodreads.com/book/show/5597902-complexity","166","2"
"https://www.goodreads.com/book/show/630879.Perrault_s_Fairy_Tales","166","2"
"https://www.goodreads.com/book/show/58534.El_sol_de_Breda","166","2"
"https://www.goodreads.com/book/show/773971.The_Fight","166","4"
"https://www.goodreads.com/book/show/6323474-beautiful","166","2"
"https://www.goodreads.com/book/show/6078684--","166","2"
"https://www.goodreads.com/book/show/15773528-blurred-expectations","166","2"
"https://www.goodreads.com/book/show/7469664-the-walking-dead-vol-12","166","2"
"https://www.goodreads.com/book/show/6430999-dark-citadel","166","3"
"https://www.goodreads.com/book/show/11808919-maid-for-love","166","2"
"https://www.goodreads.com/book/show/165526.The_Red_Sea_Sharks","166","3"
"https://www.goodreads.com/book/show/6218007-kimi-ni-todoke","166","2"
"https://www.goodreads.com/book/show/6382225-hot-as-sin","166","2"
"https://www.goodreads.com/book/show/289798.The_Gates_of_Zion","166","2"
"https://www.goodreads.com/book/show/511635.Candyfloss","166","2"
"https://www.goodreads.com/book/show/18830.London_Fields","166","2"
"https://www.goodreads.com/book/show/31503.El_Dorado","166","2"
"https://www.goodreads.com/book/show/9308103-bonita-avenue","166","2"
"https://www.goodreads.com/book/show/17564054-who-he-is","166","2"
"https://www.goodreads.com/book/show/1158380.History","166","2"
"https://www.goodreads.com/book/show/1387640.Perang_Eropa_Jilid_III","166","2"
"https://www.goodreads.com/book/show/514210.The_Way_of_Zen","166","2"
"https://www.goodreads.com/book/show/17133354-sammy-keyes-and-the-killer-cruise","166","1"
"https://www.goodreads.com/book/show/18068029-torn-from-you","166","2"
"https://www.goodreads.com/book/show/4876759-at-my-mother-s-knee","166","2"
"https://www.goodreads.com/book/show/185493._","166","2"
"https://www.goodreads.com/book/show/16099325-golden-boy","166","2"
"https://www.goodreads.com/book/show/117566.On_the_Heights_of_Despair","166","3"
"https://www.goodreads.com/book/show/20409684","166","2"
"https://www.goodreads.com/book/show/153479.The_Quest_for_Christa_T_","166","2"
"https://www.goodreads.com/book/show/68150.Joseph_Balsamo","166","2"
"https://www.goodreads.com/book/show/17286729-the-trap","166","2"
"https://www.goodreads.com/book/show/693238.Ramona","166","2"
"https://www.goodreads.com/book/show/10886703-nicholas-st-north-and-the-battle-of-the-nightmare-king","166","2"
"https://www.goodreads.com/book/show/23691251-my-protector","166","2"
"https://www.goodreads.com/book/show/18215175-more-than-her","166","2"
"https://www.goodreads.com/book/show/25105196-untamed","166","2"
"https://www.goodreads.com/book/show/20417843-pocket-apocalypse","166","2"
"https://www.goodreads.com/book/show/25266817-the-heartbreakers","166","2"
"https://www.goodreads.com/book/show/15811505-ghana-must-go","166","2"
"https://www.goodreads.com/book/show/45240918-the-hand-on-the-wall","166","2"
"https://www.goodreads.com/book/show/27695.Nine_Coaches_Waiting","165","3"
"https://www.goodreads.com/book/show/1058726.The_Book_of_Common_Prayer_and_Administration_of_the_Sacraments_and_Other_Rites_and_Ceremonies_of_the_Church","165","3"
"https://www.goodreads.com/book/show/38256.Mutant_Message_From_Forever","165","3"
"https://www.goodreads.com/book/show/65482.Love_Finds_a_Home","165","2"
"https://www.goodreads.com/book/show/6835.It_s_Not_Easy_Being_Mean","165","3"
"https://www.goodreads.com/book/show/6291.Road_of_the_Patriarch","165","2"
"https://www.goodreads.com/book/show/293972.Huntress","165","2"
"https://www.goodreads.com/book/show/8429602-morning-menace","165","2"
"https://www.goodreads.com/book/show/5945209-malice","165","3"
"https://www.goodreads.com/book/show/768496.The_Golden_Gate","165","2"
"https://www.goodreads.com/book/show/8518644-sixth-grade-can-really-kill-you","165","2"
"https://www.goodreads.com/book/show/8448478-the-charmed-return","165","2"
"https://www.goodreads.com/book/show/92371.Lie_Down_with_Lions","165","3"
"https://www.goodreads.com/book/show/9658159-once-upon-a-river","165","2"
"https://www.goodreads.com/book/show/7430203-dead-is-not-an-option","165","2"
"https://www.goodreads.com/book/show/119390.If_You_Meet_the_Buddha_on_the_Road_Kill_Him","165","2"
"https://www.goodreads.com/book/show/36085.Everything_Bad_is_Good_for_You","165","2"
"https://www.goodreads.com/book/show/407154.What_Men_Live_by_and_Other_Tales","165","2"
"https://www.goodreads.com/book/show/32529.The_Next_Accident","165","2"
"https://www.goodreads.com/book/show/7148778-vanished","165","2"
"https://www.goodreads.com/book/show/2681470-oliver-and-company","165","2"
"https://www.goodreads.com/book/show/386043.The_Gum_Thief","165","2"
"https://www.goodreads.com/book/show/10890319-adorkable","165","2"
"https://www.goodreads.com/book/show/12486839","165","2"
"https://www.goodreads.com/book/show/2316940.The_Circle_Trilogy","165","2"
"https://www.goodreads.com/book/show/8526585-my-name-is-mina","165","2"
"https://www.goodreads.com/book/show/12678461-amped","165","2"
"https://www.goodreads.com/book/show/5896014-the-fourth-stall","165","2"
"https://www.goodreads.com/book/show/47619.Drowned_Wednesday","165","2"
"https://www.goodreads.com/book/show/595405.Heart_s_Delight","165","2"
"https://www.goodreads.com/book/show/1063078.Texas_Rich","165","2"
"https://www.goodreads.com/book/show/289785.The_Key_to_Zion","165","2"
"https://www.goodreads.com/book/show/289781.The_Return_to_Zion","165","2"
"https://www.goodreads.com/book/show/74586.I_Sing_the_Body_Electric_Other_Stories","165","2"
"https://www.goodreads.com/book/show/15752594-missing-me","165","2"
"https://www.goodreads.com/book/show/13410938-robin","165","2"
"https://www.goodreads.com/book/show/90886.The_Man_in_the_Gray_Flannel_Suit","165","2"
"https://www.goodreads.com/book/show/428521.The_Fall_of_Constantinople_1453","165","2"
"https://www.goodreads.com/book/show/5931576-monster","165","2"
"https://www.goodreads.com/book/show/16075615-sky-on-fire","165","2"
"https://www.goodreads.com/book/show/18135400-sorpr-ndeme","165","2"
"https://www.goodreads.com/book/show/6240223-give-up-the-ghost","165","2"
"https://www.goodreads.com/book/show/393392.Clochemerle","165","2"
"https://www.goodreads.com/book/show/1076175.Hersenschimmen","165","2"
"https://www.goodreads.com/book/show/18301663-the-darkest-touch","165","2"
"https://www.goodreads.com/book/show/17572973-cross-and-burn","165","2"
"https://www.goodreads.com/book/show/40651862-the-last-werewolf","165","2"
"https://www.goodreads.com/book/show/51525075-bound-by-honor","165","2"
"https://www.goodreads.com/book/show/56096.The_Anatomy_Lesson","165","2"
"https://www.goodreads.com/book/show/7607918-yayati","165","2"
"https://www.goodreads.com/book/show/25365683-demelza","165","2"
"https://www.goodreads.com/book/show/41581131-corrupting-cinderella","165","2"
"https://www.goodreads.com/book/show/34403860-sufficiently-advanced-magic","165","2"
"https://www.goodreads.com/book/show/417501.Chiefs","165","2"
"https://www.goodreads.com/book/show/32497573-everyone-s-a-aliebn-when-ur-a-aliebn-too","165","2"
"https://www.goodreads.com/book/show/33606119-why-i-m-no-longer-talking-to-white-people-about-race","165","2"
"https://www.goodreads.com/book/show/13229279-undone","165","2"
"https://www.goodreads.com/book/show/154126.The_Discovery_of_India","165","2"
"https://www.goodreads.com/book/show/26025989-the-princess-diarist","165","2"
"https://www.goodreads.com/book/show/845977.A_Return_to_Love","164","2"
"https://www.goodreads.com/book/show/7956.Treason","164","2"
"https://www.goodreads.com/book/show/159903.If_You_Come_Softly","164","2"
"https://www.goodreads.com/book/show/452141.Don_t_Die_Dragonfly","164","2"
"https://www.goodreads.com/book/show/1476261.Girls_of_Riyadh","164","2"
"https://www.goodreads.com/book/show/494164.Following_the_Equator","164","2"
"https://www.goodreads.com/book/show/402009.Permanent_Rose","164","2"
"https://www.goodreads.com/book/show/293974.Witchlight","164","2"
"https://www.goodreads.com/book/show/170641.I_Heard_That_Song_Before","164","2"
"https://www.goodreads.com/book/show/74696.The_Stone_Angel","164","2"
"https://www.goodreads.com/book/show/92325.Red_Dust","164","2"
"https://www.goodreads.com/book/show/5328535-requiem","164","2"
"https://www.goodreads.com/book/show/17488.Five_on_a_Treasure_Island","164","2"
"https://www.goodreads.com/book/show/3920295-brothers","164","2"
"https://www.goodreads.com/book/show/210482.Earthborn","164","2"
"https://www.goodreads.com/book/show/448114.Amazing_Grace","164","2"
"https://www.goodreads.com/book/show/105612.Forever_and_Always","164","2"
"https://www.goodreads.com/book/show/331344.Being_Peace","164","2"
"https://www.goodreads.com/book/show/644009.Arr_ncame_la_vida","164","2"
"https://www.goodreads.com/book/show/1071338.Amy_Number_Seven","164","2"
"https://www.goodreads.com/book/show/76718.A_Fine_and_Private_Place","164","2"
"https://www.goodreads.com/book/show/110349.Out_on_a_Limb","164","2"
"https://www.goodreads.com/book/show/222606.Who_Will_Comfort_Toffle_","164","2"
"https://www.goodreads.com/book/show/2640758-altori-e-ly","164","2"
"https://www.goodreads.com/book/show/551866.I_and_Thou","164","2"
"https://www.goodreads.com/book/show/16301414-welcome-to-the-underworld","164","2"
"https://www.goodreads.com/book/show/289808.A_Light_in_Zion","164","2"
"https://www.goodreads.com/book/show/17381391-in-the-stillness","164","2"
"https://www.goodreads.com/book/show/1142756.Saint_City_Sinners","164","2"
"https://www.goodreads.com/book/show/1142757.To_Hell_and_Back","164","2"
"https://www.goodreads.com/book/show/13239822-alif-the-unseen","164","2"
"https://www.goodreads.com/book/show/7904207-antiquity-calais","164","2"
"https://www.goodreads.com/book/show/14813667-ali-s-pretty-little-lies","164","2"
"https://www.goodreads.com/book/show/392431.Damaged","164","2"
"https://www.goodreads.com/book/show/1711303.Scusa_ma_ti_chiamo_amore","164","2"
"https://www.goodreads.com/book/show/16069783-earth-star","164","2"
"https://www.goodreads.com/book/show/13642632-sammy-keyes-and-the-showdown-in-sin-city","164","1"
"https://www.goodreads.com/book/show/18652227-las-puertas-del-para-so","164","2"
"https://www.goodreads.com/book/show/8533018-the-scottish-prisoner","164","2"
"https://www.goodreads.com/book/show/3437956","164","2"
"https://www.goodreads.com/book/show/11252250","164","2"
"https://www.goodreads.com/book/show/97390._","164","2"
"https://www.goodreads.com/book/show/20564453-deviant","164","2"
"https://www.goodreads.com/book/show/13628812-the-rent-collector","164","2"
"https://www.goodreads.com/book/show/18812716-sanctum","164","2"
"https://www.goodreads.com/book/show/12926132-palace-of-stone","164","2"
"https://www.goodreads.com/book/show/8262550-eyes-of-silver-eyes-of-gold","164","2"
"https://www.goodreads.com/book/show/18668485-the-initiate","164","2"
"https://www.goodreads.com/book/show/18461986-deep","164","2"
"https://www.goodreads.com/book/show/21853626-undeniable","164","2"
"https://www.goodreads.com/book/show/13579947-who-we-are","164","2"
"https://www.goodreads.com/book/show/1243799.The_Amphibian","164","2"
"https://www.goodreads.com/book/show/26369763-the-7-day-flat-belly-tea-cleanse","164","2"
"https://www.goodreads.com/book/show/564758.Lost_at_Sea","164","2"
"https://www.goodreads.com/book/show/23355896-the-bourbon-kings","164","2"
"https://www.goodreads.com/book/show/1795353.Minoes","164","2"
"https://www.goodreads.com/book/show/37530.Erotism","164","2"
"https://www.goodreads.com/book/show/41581171-strength-from-loyalty","164","2"
"https://www.goodreads.com/book/show/37688046-the-darkest-legacy","164","2"
"https://www.goodreads.com/book/show/23720.Nausica_of_the_Valley_of_the_Wind_Vol_4","164","2"
"https://www.goodreads.com/book/show/23724.Nausica_of_the_Valley_of_the_Wind_Vol_7","164","2"
"https://www.goodreads.com/book/show/373049.The_Lost_Language_of_Cranes","163","2"
"https://www.goodreads.com/book/show/776137.The_Confessions_of_Max_Tivoli","163","2"
"https://www.goodreads.com/book/show/98645.Edwin_Mullhouse","163","2"
"https://www.goodreads.com/book/show/71675.A_Sea_of_Troubles","163","2"
"https://www.goodreads.com/book/show/690816.Sealed_with_a_Diss","163","3"
"https://www.goodreads.com/book/show/62012.The_Guns_of_Avalon","163","3"
"https://www.goodreads.com/book/show/39303.The_Bitten","163","2"
"https://www.goodreads.com/book/show/289642.Summer","163","3"
"https://www.goodreads.com/book/show/112079.Scales_of_Gold","163","2"
"https://www.goodreads.com/book/show/606935.I_Am_Morgan_le_Fay","163","2"
"https://www.goodreads.com/book/show/11441.Short_Cuts","163","2"
"https://www.goodreads.com/book/show/6721437","163","2"
"https://www.goodreads.com/book/show/3559.From_Beirut_to_Jerusalem","163","2"
"https://www.goodreads.com/book/show/333316.Junie_B_First_Grader","163","2"
"https://www.goodreads.com/book/show/36086.The_Ghost_Map","163","3"
"https://www.goodreads.com/book/show/659759.I_Ain_t_Gonna_Paint_No_More_","163","2"
"https://www.goodreads.com/book/show/30257.Nightseer","163","2"
"https://www.goodreads.com/book/show/2973738-still-growing","163","3"
"https://www.goodreads.com/book/show/497164.Camera_Lucida","163","3"
"https://www.goodreads.com/book/show/1340445.Kingsblood_Royal","163","2"
"https://www.goodreads.com/book/show/38855.Confederates_in_the_Attic","163","2"
"https://www.goodreads.com/book/show/9545064-the-story-of-beautiful-girl","163","2"
